file,class,,cbo,loc,wmc,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\cmdline\PackageIdentifierTest.java,com.google.devtools.build.lib.cmdline.PackageIdentifierTest,,6,71,10,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\evaluation\InstructionUsageMarker.java,proguard.optimize.evaluation.InstructionUsageMarker$MyInitialUsageMarker,,33,147,60,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\visitor\ParallelAllClassVisitor.java,proguard.classfile.visitor.ParallelAllClassVisitor$MyThreadedClassVisitor$Anonymous1,,2,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\CoverageReportValue.java,com.google.devtools.build.lib.skyframe.CoverageReportValue,,5,22,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous38,,3,53,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\util\EmptyStringMatcher.java,proguard.util.EmptyStringMatcher,,1,5,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous31,,2,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\analysis\FileOpNodeMemoizingLookupTest.java,com.google.devtools.build.lib.skyframe.serialization.analysis.FileOpNodeMemoizingLookupTest,,15,65,15,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous32,,3,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous30,,3,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\WindowsPowershellCommandConstructor.java,com.google.devtools.build.lib.analysis.WindowsPowershellCommandConstructor,,8,17,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\skyframe\IncrementalInMemoryNodeEntry.java,com.google.devtools.build.skyframe.IncrementalInMemoryNodeEntry,,26,282,61,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\bzlmod\Facts.java,com.google.devtools.build.lib.bazel.bzlmod.Facts,,15,42,13,,,,,,,,,
C:\oodass1\projects\bazel\src\tools\starlark\java\com\google\devtools\starlark\common\DocstringUtils.java,com.google.devtools.starlark.common.DocstringUtils,,3,305,2,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\singlejar\javatests\com\google\devtools\build\singlejar\ZipCombinerTest.java,com.google.devtools.build.singlejar.ZipCombinerTest$Anonymous3,,1,4,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\test\TestActionBuilderTest.java,com.google.devtools.build.lib.analysis.test.TestActionBuilderTest,,28,292,39,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\runtime\MemoryPressureListenerTest.java,com.google.devtools.build.lib.runtime.MemoryPressureListenerTest$Anonymous1,,2,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\singlejar\javatests\com\google\devtools\build\singlejar\ZipCombinerTest.java,com.google.devtools.build.singlejar.ZipCombinerTest$Anonymous2,,1,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\singlejar\javatests\com\google\devtools\build\singlejar\ZipCombinerTest.java,com.google.devtools.build.singlejar.ZipCombinerTest$Anonymous1,,1,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\net\starlark\java\annot\processor\testsources\SelfCallWithNoName.java,net.starlark.java.annot.processor.testsources.SelfCallWithNoName,,2,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\repository\starlark\StarlarkOS.java,com.google.devtools.build.lib.bazel.repository.starlark.StarlarkOS,,5,18,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\common\options\InvocationPolicyEnforcer.java,com.google.devtools.common.options.InvocationPolicyEnforcer,,26,369,69,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous24,,3,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous25,,3,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\BzlLoadFunction.java,com.google.devtools.build.lib.skyframe.BzlLoadFunction$RegularSkyframeGetter,,7,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous23,,4,8,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous28,,3,16,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous26,,3,16,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\windows\MockSubprocess.java,com.google.devtools.build.lib.windows.MockSubprocess,,2,58,13,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous20,,2,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous21,,3,17,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\commands\QueryOptionHelper.java,com.google.devtools.build.lib.runtime.commands.QueryOptionHelper,,6,29,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\profiler\GoogleAutoProfilerUtils.java,com.google.devtools.build.lib.profiler.GoogleAutoProfilerUtils$SequencedElapsedTimeReceiver,,1,12,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\config\Fragment.java,com.google.devtools.build.lib.analysis.config.Fragment$OutputDirectoriesContext$AddToMnemonicException,,0,9,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\net\starlark\java\eval\Debug.java,net.starlark.java.eval.Debug$DebugAttribute,,0,8,1,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\import_deps_checker\java\com\google\devtools\build\importdeps\Main.java,com.google.devtools.build.importdeps.Main$CheckingMode,,0,4,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\RecursiveFilesystemTraversalFunction.java,com.google.devtools.build.lib.skyframe.RecursiveFilesystemTraversalFunction$FileInfo,,5,21,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\worker\WorkerLifecycleManager.java,com.google.devtools.build.lib.worker.WorkerLifecycleManager$MemoryComparator,,1,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\rewinding\RewindingTest.java,com.google.devtools.build.lib.skyframe.rewinding.RewindingTest$Anonymous1,,3,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\unix\NativePosixFilesTest.java,com.google.devtools.build.lib.unix.NativePosixFilesTest,,9,34,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\RepoMappingManifestAction.java,com.google.devtools.build.lib.analysis.RepoMappingManifestAction,,27,126,26,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\cache\CompactPersistentActionCache.java,com.google.devtools.build.lib.actions.cache.CompactPersistentActionCache$Timestamp,,2,32,10,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\rules\java\JavaInfo.java,com.google.devtools.build.lib.rules.java.JavaInfo$JavaInfoValueSharingCodec,,9,13,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\CodecScanningConstants.java,com.google.devtools.build.lib.skyframe.serialization.CodecScanningConstants,,0,4,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\RuleClass.java,com.google.devtools.build.lib.packages.RuleClass$AutoExecGroupsMode,,1,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\PackageLookupFunctionTest.java,com.google.devtools.build.lib.skyframe.PackageLookupFunctionTest,,39,181,21,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\testutil\TestThread.java,com.google.devtools.build.lib.testutil.TestThread$TestRunnable,,0,3,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\repository\RepositoryOptions.java,com.google.devtools.build.lib.bazel.repository.RepositoryOptions,,20,107,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\supplier\MemoizingInterruptibleSupplier.java,com.google.devtools.build.lib.supplier.MemoizingInterruptibleSupplier,,4,31,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous14,,3,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\packages\RuleClass.java,com.google.devtools.build.lib.packages.RuleClass$Builder$RuleClassNamePredicate,,9,87,16,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\vfs\bazel\Blake3Provider.java,com.google.devtools.build.lib.vfs.bazel.Blake3Provider,,1,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous12,,4,34,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous17,,3,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\profiler\PredicateBasedStatRecorder.java,com.google.devtools.build.lib.profiler.PredicateBasedStatRecorder,,3,49,11,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous18,,4,42,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\rules\cpp\CcToolchainFeatures.java,com.google.devtools.build.lib.rules.cpp.CcToolchainFeatures$ArtifactNamePatternMapper,,3,23,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\toolchains\RegisteredToolchainsFunction.java,com.google.devtools.build.lib.skyframe.toolchains.RegisteredToolchainsFunction$RegisteredToolchainsFunctionException,,4,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous15,,3,17,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\ijar\test\A.java,A$PrivateInner,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\vfs\SingleFileSystemSyscallCache.java,com.google.devtools.build.lib.vfs.SingleFileSystemSyscallCache,,12,35,11,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\junitrunner\javatests\com\google\testing\junit\runner\junit4\JUnit4OptionsTest.java,com.google.testing.junit.runner.junit4.JUnit4OptionsTest,,4,64,12,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\rewinding\ActionRewindStrategy.java,com.google.devtools.build.lib.skyframe.rewinding.ActionRewindStrategy$RewindPlanResult,,2,9,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkbuildapi\cpp\DebugPackageInfoApi.java,com.google.devtools.build.lib.starlarkbuildapi.cpp.DebugPackageInfoApi,,7,10,4,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\ByteStreamUploaderTest.java,com.google.devtools.build.lib.remote.ByteStreamUploaderTest$Anonymous10,,4,19,2,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\visitor\SubclassFilter.java,proguard.classfile.visitor.SubclassFilter,,5,29,9,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\config\CoreOptionConverters.java,com.google.devtools.build.lib.analysis.config.CoreOptionConverters$LabelListConverter,,4,12,3,,,,,,,,,
C:\oodass1\projects\bazel\third_party\ijar\test\DeprecatedParts.java,DeprecatedParts$DeprecatedViaAnnotationClass,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\net\starlark\java\eval\LazyImmutableStarlarkList.java,net.starlark.java.eval.LazyImmutableStarlarkList,,5,32,8,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\peephole\InstructionSequenceReplacer.java,proguard.optimize.peephole.InstructionSequenceReplacer$Catch,,10,32,10,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\serialization\DynamicCodec.java,com.google.devtools.build.lib.skyframe.serialization.DynamicCodec$FieldComparator,,0,9,2,,,,,,,,,
C:\oodass1\projects\bazel\third_party\ijar\test\UseDeprecatedParts.java,UseDeprecatedParts$Class1,,1,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\tools\remote\src\main\java\com\google\devtools\build\remote\worker\ByteStreamServer.java,com.google.devtools.build.remote.worker.ByteStreamServer$Anonymous1,,5,109,24,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\AfterCommandEvent.java,com.google.devtools.build.lib.runtime.AfterCommandEvent,,0,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\skyframe\GraphTest.java,com.google.devtools.build.skyframe.GraphTest$BatchMethod,,6,12,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\testing\ResolvedToolchainContextSubject.java,com.google.devtools.build.lib.analysis.testing.ResolvedToolchainContextSubject,,7,14,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\analysis\util\BuildViewTestBase.java,com.google.devtools.build.lib.analysis.util.BuildViewTestBase,,9,52,6,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\blackbox\framework\PathUtils.java,com.google.devtools.build.lib.blackbox.framework.PathUtils,,1,172,31,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkbuildapi\StarlarkAspectPropagationContextApi.java,com.google.devtools.build.lib.starlarkbuildapi.StarlarkAspectPropagationContextApi,,5,17,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\profiler\StatRecorder.java,com.google.devtools.build.lib.profiler.StatRecorder$VfsHeuristics,,1,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\DirectoryListingStateFunction.java,com.google.devtools.build.lib.skyframe.DirectoryListingStateFunction$DirectoryListingStateFunctionException,,1,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\common\options\GenericTypeHelperTest.java,com.google.devtools.common.options.GenericTypeHelperTest$StringSomething,,1,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\starlarkdebug\server\DebuggerSerializationTest.java,com.google.devtools.build.lib.starlarkdebug.server.DebuggerSerializationTest,,14,148,20,,,,,,,,,
C:\oodass1\projects\bazel\third_party\ijar\test\UseDeprecatedParts.java,UseDeprecatedParts$Class2,,1,2,0,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\bazel\bzlmod\BazelDepGraphFunctionTest.java,com.google.devtools.build.lib.bazel.bzlmod.BazelDepGraphFunctionTest,,39,88,9,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\info\DynamicInvocationMarker.java,proguard.optimize.info.DynamicInvocationMarker,,13,15,5,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\visitor\ExceptionOffsetFilter.java,proguard.classfile.visitor.ExceptionOffsetFilter,,5,13,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\DirtinessCheckerUtilsTest.java,com.google.devtools.build.lib.skyframe.DirtinessCheckerUtilsTest,,21,71,14,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\CommonPrerequisiteValidator.java,com.google.devtools.build.lib.analysis.CommonPrerequisiteValidator$VisibilityCheckState,,9,24,14,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\rules\objc\OnlyNeedsSourcesRuleType.java,com.google.devtools.build.lib.rules.objc.OnlyNeedsSourcesRuleType,,3,14,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\authandtls\credentialhelper\CredentialHelperProvider.java,com.google.devtools.build.lib.authandtls.credentialhelper.CredentialHelperProvider,,8,68,9,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\CachedBzlLoadData.java,com.google.devtools.build.lib.skyframe.CachedBzlLoadData,,5,79,9,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\runtime\commands\AqueryCommand.java,com.google.devtools.build.lib.runtime.commands.AqueryCommand,,25,92,17,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\ArtifactCodecs.java,com.google.devtools.build.lib.actions.ArtifactCodecs$DerivedArtifactValueSharingCodec,,9,16,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\analysis\starlark\StarlarkCustomCommandLine.java,com.google.devtools.build.lib.analysis.starlark.StarlarkCustomCommandLine$PreprocessedCommandLine$Builder,,6,27,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\buildeventstream\ArtifactGroupNamer.java,com.google.devtools.build.lib.buildeventstream.ArtifactGroupNamer,,2,3,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\SkyframeExecutor.java,com.google.devtools.build.lib.skyframe.SkyframeExecutor$SkyframeProgressReceiver,,20,109,37,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\ObjectCodecsTest.java,com.google.devtools.build.lib.skyframe.serialization.ObjectCodecsTest$IntegerCodec,,5,14,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\ProgressEventSuppressingEnvironment.java,com.google.devtools.build.lib.skyframe.ProgressEventSuppressingEnvironment,,15,56,17,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\buildeventstream\BuildEventTransportClosedEvent.java,com.google.devtools.build.lib.buildeventstream.BuildEventTransportClosedEvent,,2,9,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\skyframe\WalkableGraph.java,com.google.devtools.build.skyframe.WalkableGraph$WalkableGraphFactory,,4,3,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\shell\TestUtil.java,com.google.devtools.build.lib.shell.TestUtil,,1,7,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\buildtool\InstrumentationFilterSupport.java,com.google.devtools.build.lib.buildtool.InstrumentationFilterSupport,,9,56,15,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\rules\cpp\CcToolchainFeatures.java,com.google.devtools.build.lib.rules.cpp.CcToolchainFeatures$VariableWithValue,,1,14,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\sandbox\WindowsSandboxedStrategy.java,com.google.devtools.build.lib.sandbox.WindowsSandboxedStrategy,,3,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\util\ResourceFileLoaderTest.java,com.google.devtools.build.lib.util.ResourceFileLoaderTest,,4,10,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\query2\aquery\ConfiguredTargetValueAccessor.java,com.google.devtools.build.lib.query2.aquery.ConfiguredTargetValueAccessor,,20,82,20,,,,,,,,,
C:\oodass1\projects\bazel\src\java_tools\import_deps_checker\javatests\com\google\devtools\build\importdeps\testdata\Client.java,com.google.devtools.build.importdeps.testdata.Client$InnerClassWithSyntheticConstructorParam,,1,7,2,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\backport\DefaultInterfaceMethodConverter.java,proguard.backport.DefaultInterfaceMethodConverter$Anonymous1,,4,5,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\backport\DefaultInterfaceMethodConverter.java,proguard.backport.DefaultInterfaceMethodConverter$Anonymous2,,0,5,1,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\instruction\InstructionUtil.java,proguard.classfile.instruction.InstructionUtil,,0,46,18,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\backport\DefaultInterfaceMethodConverter.java,proguard.backport.DefaultInterfaceMethodConverter$Anonymous3,,6,6,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\actions\LostInputsActionExecutionException.java,com.google.devtools.build.lib.actions.LostInputsActionExecutionException,,11,59,17,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\shrink\UsageMarker.java,proguard.shrink.UsageMarker$MyBootStrapMethodUsageMarker,,8,20,5,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\versioning\LongVersionGetter.java,com.google.devtools.build.lib.versioning.LongVersionGetter,,1,7,3,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\serialization\NotNestedSet.java,com.google.devtools.build.lib.skyframe.serialization.NotNestedSet$NotNestedSetCodec,,7,18,4,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\buildeventservice\BuildEventServiceModule.java,com.google.devtools.build.lib.buildeventservice.BuildEventServiceModule$BuildEventOutputStreamFactory,,2,3,1,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\starlarkbuildapi\TemplateVariableInfoApi.java,com.google.devtools.build.lib.starlarkbuildapi.TemplateVariableInfoApi,,5,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\remote\http\HttpCacheClientTest.java,com.google.devtools.build.lib.remote.http.HttpCacheClientTest$NotAuthorizedHandler,,8,42,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\concurrent\BlazeInterners.java,com.google.devtools.build.lib.concurrent.BlazeInterners$StrongInterner,,2,7,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\skyframe\ErrorInfoSubjectFactory.java,com.google.devtools.build.skyframe.ErrorInfoSubjectFactory,,5,8,2,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\ActionExecutionState.java,com.google.devtools.build.lib.skyframe.ActionExecutionState,,14,185,22,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\BzlLoadFunction.java,com.google.devtools.build.lib.skyframe.BzlLoadFunction$InlineCacheManager,,4,23,6,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\optimize\info\ReadWriteFieldMarker.java,proguard.optimize.info.ReadWriteFieldMarker,,21,85,29,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\skyframe\MacroInstanceFunction.java,com.google.devtools.build.lib.skyframe.MacroInstanceFunction,,15,40,5,,,,,,,,,
C:\oodass1\projects\bazel\third_party\java\proguard\proguard6.2.2\src\proguard\classfile\visitor\MultiClassVisitor.java,proguard.classfile.visitor.MultiClassVisitor,,4,24,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\bazel\bzlmod\modcommand\GraphvizOutputFormatter.java,com.google.devtools.build.lib.bazel.bzlmod.modcommand.GraphvizOutputFormatter,,10,106,29,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\remote\RemoteRetrier.java,com.google.devtools.build.lib.remote.RemoteRetrier$ProgressiveBackoff,,1,30,7,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\server\GcAndInternerShrinkingIdleTask.java,com.google.devtools.build.lib.server.GcAndInternerShrinkingIdleTask,,2,27,7,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\skyframe\ActionExecutionValueTransformSharedTreeArtifactsTest.java,com.google.devtools.build.lib.skyframe.ActionExecutionValueTransformSharedTreeArtifactsTest,,23,120,16,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\net\starlark\java\syntax\StarlarkFile.java,net.starlark.java.syntax.StarlarkFile,,16,65,16,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\util\InterruptedFailureDetails.java,com.google.devtools.build.lib.util.InterruptedFailureDetails,,2,13,4,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\runtime\InstrumentationOutputFactoryTest.java,com.google.devtools.build.lib.runtime.InstrumentationOutputFactoryTest$Anonymous2,,2,7,2,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\runtime\InstrumentationOutputFactoryTest.java,com.google.devtools.build.lib.runtime.InstrumentationOutputFactoryTest$Anonymous1,,4,11,3,,,,,,,,,
C:\oodass1\projects\bazel\src\main\java\com\google\devtools\build\lib\exec\ExecutionOptions.java,com.google.devtools.build.lib.exec.ExecutionOptions$ShowSubcommandsConverter,,2,5,1,,,,,,,,,
C:\oodass1\projects\bazel\src\test\java\com\google\devtools\build\lib\collect\nestedset\NestedSetFingerprintCacheTest.java,com.google.devtools.build.lib.collect.nestedset.NestedSetFingerprintCacheTest,,11,126,14,,,,,,,,,
